username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Muglia;2019-02-28 07:12;0;2;"Sofreu assédio sexual no trabalho, mas não sabe como provar? Então se liga: bilhete, e-mail, áudio, vídeo, presente e mensagens nas redes sociais são provas. Testemunhas e gravação de… https://www.instagram.com/p/Bua_GC3AbCu/?utm_source=ig_twitter_share&igshid=165otxzxgpf51 …";;;;"1101062455038377984";https://twitter.com/Muglia/status/1101062455038377984
advjuscilene;2019-02-26 17:43;0;0;"Sofreu assédio sexual no trabalho, mas não sabe como provar? Então se liga: bilhete, e-mail, áudio, vídeo, presente e mensagens nas redes sociais são provas. Testemunhas e gravação de… https://www.instagram.com/p/BuW9067gvRn/?utm_source=ig_twitter_share&igshid=1dgj0ca3kym3q …";;;;"1100496716904701955";https://twitter.com/advjuscilene/status/1100496716904701955
vdpadueli;2019-02-06 00:54;0;0;"Meu anjo, depois de um dia "infernal" vendo desmandos e assédio moral em seu último grau, chego em casa, e meus anjos vêem me alegrar. Será que um dia vou ficar feliz em ir para o trabalho?… https://www.instagram.com/p/BthjfhLDgK2/?utm_source=ig_twitter_share&igshid=oaoib0y0nkf …";;;;"1092979724190732293";https://twitter.com/vdpadueli/status/1092979724190732293
ChristianoMelo;2018-12-12 13:45;1;0;"Assédio sexual no trabalho. Denuncie. # Justiça # direitodotrabalho # advocacia # Crime # DENUNCIE # assédiosexual em Goiânia, Brazil https://www.instagram.com/p/BrSvPWwlk5u/?utm_source=ig_twitter_share&igshid=1inhi8simleqx …";;;# # # # # #;"1072880120518623234";https://twitter.com/ChristianoMelo/status/1072880120518623234
mariganzarolli;2018-12-02 15:00;0;0;"Amanhã tem dobradinha em Goiás: um dia, dois eventos! À convite da Procuradoria do Estado de Goiás vou falar sobre o tema "Assédio sexual e moral no ambiente de trabalho"! É às 10h30 no… https://www.instagram.com/p/Bq5H4j3HFoD/?utm_source=ig_twitter_share&igshid=mxq9dlc0n6mr …";;;;"1069275128306036736";https://twitter.com/mariganzarolli/status/1069275128306036736
mariganzarolli;2018-12-02 14:50;0;0;"Alô, alô Goiás! Nesta segunda-feira estarei em Goiânia para palestrar sobre o tema "Igualdade de gênero na ambiente de trabalho: do teto de vidro ao assédio sexual", na 1a Conferência de… https://www.instagram.com/p/Bq5Gyhnni8H/?utm_source=ig_twitter_share&igshid=18lci4v2jn4t2 …";;;;"1069272725846257664";https://twitter.com/mariganzarolli/status/1069272725846257664
ar_advogados;2018-11-27 09:00;0;0;"A síndrome do pânico é um transtorno de ansiedade que causa crises de medo agudo de modo recorrente e inesperado. No trabalho, ele pode ser desencadeado por cobranças excessivas, assédio… https://www.instagram.com/p/BqrmwDShTCY/?utm_source=ig_twitter_share&igshid=h2o4of6tsk4h …";;;;"1067372683229388801";https://twitter.com/ar_advogados/status/1067372683229388801
ar_advogados;2018-11-19 15:25;0;0;"Para a Segunda Turma do Tribunal Superior do Trabalho - TST, a prática é caracterizada como assédio moral. “Conduta de ameaçar os empregados com palavras de baixo calão, atribuídas… https://www.instagram.com/p/BqXsXwQB8u6/?utm_source=ig_twitter_share&igshid=jrtsh09oqfnk …";;;;"1064570290032861185";https://twitter.com/ar_advogados/status/1064570290032861185
mariganzarolli;2018-10-30 21:40;0;0;"Ipen - Instituto de Pesquisas Energéticas e Nucleares, Instituto Avon e Corregedoria do Estado promovem palestra sobre assédio sexual e moral no trabalho A palestra terá a participação de… https://www.instagram.com/p/Bpk-MpdnjtM/?utm_source=ig_twitter_share&igshid=hqc0w4ni2or6 …";;;;"1057431989383561216";https://twitter.com/mariganzarolli/status/1057431989383561216
RENATOPAIXAOADV;2018-10-27 11:09;0;0;"Não é normal, se no trabalho você é constrangido, humilhado, sobrecarregado e vigiado constantemente. Isso é assédio moral. Conduta abusiva, intencional e… https://www.instagram.com/p/BpcHvHbgndi-vSihj7HIbHFJSaeUN5ae144XQ00/?utm_source=ig_twitter_share&igshid=1qfw7klac5qfw …";;;;"1056186209104478209";https://twitter.com/RENATOPAIXAOADV/status/1056186209104478209
adrianotmoraes;2018-10-08 17:56;0;0;"# Repost @ amo_Direito (get_repost) ・・・ Mais do que uma provocação, o assédio moral é uma forma de abuso que afeta emocionalmente a vítima e deteriora o clima no ambiente de trabalho. As… https://www.instagram.com/p/Bor7L7ZhXT3/?utm_source=ig_twitter_share&igshid=1fhlprnsdsc99 …";;@;#;"1049403219145883648";https://twitter.com/adrianotmoraes/status/1049403219145883648
carlo_cosentino;2018-10-03 20:58;0;1;"Estava com saudade de falar sobre Direito do Trabalho por aqui. Esse vídeo serve para ilustrar dois assuntos: 1. O assédio moral nas relações de trabalho; 2. A fábula da prevalência do… https://www.instagram.com/p/BofQiCfhEw_/?utm_source=ig_twitter_share&igshid=11z3qyi94alyj …";;;;"1047637028991426562";https://twitter.com/carlo_cosentino/status/1047637028991426562
RochaRosylane;2018-09-27 22:08;0;0;"Assédio Moral: impactos na saúde do trabalhador. XXVIII Seminário de Promoção de Segurança e Saúde no Trabalho # fundacentro # abramt # sst # medicinadotrabalho… https://www.instagram.com/p/BoQDQfaBaKATYbnO04_5PNvngiAk1KYexc6YO40/?utm_source=ig_twitter_share&igshid=awmzqzsmmnbv …";;;# # # #;"1045480320508858368";https://twitter.com/RochaRosylane/status/1045480320508858368
gestao2015;2018-09-26 17:39;0;1;"Fofoca ė assédio moral O funcionário que seja exposto a situações humilhantes, constrangedoras, repetitivas e prolongadas durante a jornada de trabalho e no exercício das funções está… https://www.instagram.com/p/BoM_rQLA7pR/?utm_source=ig_twitter_share&igshid=li08l2s14ubc …";;;;"1045050297943552003";https://twitter.com/gestao2015/status/1045050297943552003
Aline_rde;2018-09-21 20:47;0;2;"É uma obra para abrir os olhos de todos nós. Excelente trabalho de todos os profissionais envolvidos nesse trabalho # Assédio @Oliveiraspaola em Salvador, Bahia, Brazil https://www.instagram.com/p/BoAdPj6n_bC/?utm_source=ig_twitter_share&igshid=1xzlemae9wrqh …";;@Oliveiraspaola;#;"1043285662886256641";https://twitter.com/Aline_rde/status/1043285662886256641
brunochapadeiro;2018-08-31 13:29;0;0;"Hoje foi dia de falar sobre “Assédio Moral no Trabalho” para servidores públicos de Várzea Paulista-SP. # naluta em CEU Várzea Paulista https://www.instagram.com/p/BnJmVS4nPV03xT5ucrvSpXN3eCa0sSIrAv5R7k0/?utm_source=ig_twitter_share&igshid=b0t6h3wf9jqw …";;;#;"1035565300262084608";https://twitter.com/brunochapadeiro/status/1035565300262084608
mochachaves;2018-08-29 12:57;0;0;"Mesa redonda no pátio da UESPI, sobre assédio em ambiente de trabalho. Muito produtivo e interessante os diálogos e as participações. em Universidade Estadual do Piauí - UESPI https://www.instagram.com/p/BnEZJS-gcMG/?utm_source=ig_twitter_share&igshid=pahbxr608o78 …";;;;"1034832399731970048";https://twitter.com/mochachaves/status/1034832399731970048
PairsonnalitesE;2018-08-29 07:29;1;0;"PT | Stigmabase — Gays e mulheres são mais passíveis a sofrer assédio em viagens a trabalho, afirma pesquisa http://dlvr.it/QhQpdz";;;;"1034749781388587008";https://twitter.com/PairsonnalitesE/status/1034749781388587008
mirelaneto;2018-08-15 14:51;0;0;"Eu já sofri assédio moral e amigos meus de trabalho tbm sofreram. em Salvador, Bahia, Brazil https://www.instagram.com/p/BmgjG-PFK8h/?utm_source=ig_twitter_share&igshid=1k5b424l3hi4o …";;;;"1029787763246358529";https://twitter.com/mirelaneto/status/1029787763246358529
DoutorGG;2018-08-06 02:15;0;1;"ASSÉDIO MORAL NO TRABALHO. Pode isso Arnaldo? CARACTERÍSTICA: - condutas reiteradas / repetitivas - expõe a vítima a situações constrangedoras / humilhantes - pode ser prolongado /… https://www.instagram.com/p/BmIBXsEBVV-/?utm_source=ig_twitter_share&igshid=oe11ed8bwqol …";;;;"1026335865243623424";https://twitter.com/DoutorGG/status/1026335865243623424
ManagerArtBr;2018-07-06 09:03;0;1;"# Repost @ juvalcezia ・・・ NO AR!!! Revelações de renatalongarayoficial e elizajoenck no a3comjuvalcezia Tem papo sobre os tempos de Domingão do Faustão, assédio no trabalho e o jogo EU… https://www.instagram.com/p/Bk47e41FqBR/?utm_source=ig_twitter_share&igshid=wdtiiwfzdr8f …";;@;#;"1015204660838260736";https://twitter.com/ManagerArtBr/status/1015204660838260736
ryamauti;2018-06-09 07:32;0;0;"ONU elaborará tratado internacional contra assédio no trabalho http://dlvr.it/QWjzns";;;;"1005397096780795905";https://twitter.com/ryamauti/status/1005397096780795905
quimica_ambient;2018-04-20 12:24;0;0;"Um trabalho solidário e sem assédio | Cetesb http://dlvr.it/QQCNMd pic.twitter.com/r3gSkACQcb";;;;"987351295244697601";https://twitter.com/quimica_ambient/status/987351295244697601
Vania_FerrariBR;2018-03-28 09:54;0;0;"Qual a relação entre performance da Mulher no Trabalho e Violência Doméstica e Assédio ? Já… https://www.instagram.com/p/Bg3hvxOH3Xi/";;;;"978978521598087168";https://twitter.com/Vania_FerrariBR/status/978978521598087168
mariganzarolli;2018-03-03 16:16;0;0;"Conversando com a TV Câmara São Paulo sobre assédio sexual no ambiente de trabalho! A matéria é… https://www.instagram.com/p/Bf31pOcnUF5/";;;;"970015094208786432";https://twitter.com/mariganzarolli/status/970015094208786432
brunochapadeiro;2017-11-25 09:18;0;0;"Falando sobre Assédio Moral no Trabalho para servidores da… https://www.instagram.com/p/Bb6pAPpgT-4H3x5AkLFiiqS0pyIv2gFA9xuFrs0/ …";;;;"934380691814539264";https://twitter.com/brunochapadeiro/status/934380691814539264
brunochapadeiro;2017-11-11 19:04;0;2;"Debatendo "Assédio Moral no Trabalho" na XXI Plenária da @ fenajufe… https://www.instagram.com/p/BbXo9KhAO3t7Irt2BmyoPuGGOoNKMKsoYs23IM0/ …";;@;;"929454786780413952";https://twitter.com/brunochapadeiro/status/929454786780413952
astridfontenell;2017-05-30 13:15;2;35;"Que cara é essa?? Cara de quem não suporte esse tipo de assédio quase q diário no trabalho que… https://www.instagram.com/p/BUuQr4SD24u/";;;;"869587970160046084";https://twitter.com/astridfontenell/status/869587970160046084
almirpessoa;2017-05-06 15:52;0;0;"Assédio sexual no trabalho ---------------- Sexual harassment at work. @Goiânia https://www.instagram.com/p/BTwvn8OFwLe/";;@Goi;;"860930283171872774";https://twitter.com/almirpessoa/status/860930283171872774
wagnerpereirall;2017-05-05 21:50;0;0;"Somente este ano (até 19 de abril), 56 novas denúncias envolvendo assédio no trabalho (moral… https://www.instagram.com/p/BTuz1i5F04L/";;;;"860658069780516865";https://twitter.com/wagnerpereirall/status/860658069780516865
acritica_jornal;2017-05-05 17:36;0;0;"Campanha vai alertar mulheres sobre assédio no ambiente de trabalho http://dlvr.it/P4H1gc";;;;"860594143474491392";https://twitter.com/acritica_jornal/status/860594143474491392
acritica_jornal;2017-05-02 11:56;0;0;"No mês do trabalhador, UFGD discutirá assédio moral no ambiente de trabalho http://dlvr.it/P2jFLh pic.twitter.com/AYAJyQXpXd";;;;"859421297566113792";https://twitter.com/acritica_jornal/status/859421297566113792
renatodatapop;2017-04-13 09:17;0;1;"Assédio sexual no mercado de trabalho. Hoje, na # cultura # pesquisa # InstitutoLocomotiva @São… https://www.instagram.com/p/BS00L_Ql7XO/";;@S;# # #;"852496071230181377";https://twitter.com/renatodatapop/status/852496071230181377
marcosscalercio;2017-04-11 18:17;8;32;"Dica Trabalhista - assédio sexual e efeitos da Lei Maria da Penha no contrato de trabalho ! @… https://www.instagram.com/p/BSwoS6bhLL0/";;@;;"851906962363006976";https://twitter.com/marcosscalercio/status/851906962363006976
AdvogadoVarella;2017-04-05 13:52;0;0;""Infelizmente a prática de assedio no ambiente de trabalho é mais comum do que se imagina. A… https://www.instagram.com/p/BSgtOzjBJ-y/";;;;"849666018913865728";https://twitter.com/AdvogadoVarella/status/849666018913865728
advcaroliner;2017-02-14 21:49;0;0;"CONHEÇA SEUS DIREITOS Assédio moral: Justiça do Trabalho condena banco a pagar R$ 1 milhão em… https://www.instagram.com/p/BQgtR3AAvgj/";;;;"831651722808406016";https://twitter.com/advcaroliner/status/831651722808406016
alessandravg_;2016-12-02 01:41;1;0;"assédio no trabalho, q horror kkkkk";;;;"804530934066380801";https://twitter.com/alessandravg_/status/804530934066380801
wagnerhigashi;2016-05-18 20:53;0;0;"III Seminário "O Assédio Moral nas Relações de Trabalho" @Câmara Municipal de Ribeirão Preto https://www.instagram.com/p/BFkVhNyQfqw/";;@C;;"733083227196411904";https://twitter.com/wagnerhigashi/status/733083227196411904
wagnerhigashi;2016-05-18 20:29;0;0;"III Seminário sobre Assédio Moral nas Relações de Trabalho @Câmara Municipal de Ribeirão Preto https://www.instagram.com/p/BFkSvcAQfl7/";;@C;;"733077119002128384";https://twitter.com/wagnerhigashi/status/733077119002128384
bruninhocastros;2016-04-18 14:34;0;0;"Eu sofro aqui no trabalho, com o assédio das minhas colegas de trabalho! # work # trabalho… https://www.instagram.com/p/BEWaM6RrxYH/";;;# #;"722115999374393345";https://twitter.com/bruninhocastros/status/722115999374393345
stigmabase;2016-03-01 11:03;0;0;"MWBR - Sesc Rio é condenado em segunda instância por assédio moral e homofobia no trabalho  - A juíza Flávia Alves… http://dlvr.it/KffjZM";;;;"704668294834302977";https://twitter.com/stigmabase/status/704668294834302977
stigmabase;2016-02-29 18:25;0;0;"# Stigmabase | BR - Sesc Rio é condenado em segunda instância por assédio moral e homofobia no trabalho  - A juíza… http://dlvr.it/KfJPp5";;;#;"704417139579449346";https://twitter.com/stigmabase/status/704417139579449346
PairsonnalitesU;2016-02-29 18:13;0;0;"# Egaylity - Sesc Rio é condenado em segunda instância por assédio moral e homofobia no trabalho  - A juíza Flávia… http://dlvr.it/KfJByp";;;#;"704414125628100608";https://twitter.com/PairsonnalitesU/status/704414125628100608
stigmabase;2016-02-29 18:13;0;0;"EGAYLiTY : # Egaylity - Sesc Rio é condenado em segunda instância por assédio moral e homofobia no trabalho  - A… http://dlvr.it/KfJBbW";;;#;"704414112814477312";https://twitter.com/stigmabase/status/704414112814477312
thanozue;2015-12-07 15:45;0;0;"Seminário: Assédio Moral e Sexual - A Desigualdade de Gênero no Ambiente de Trabalho" Presente!… https://www.instagram.com/p/-_9vVsP7lv/";;;;"673921190189260801";https://twitter.com/thanozue/status/673921190189260801
lineca;2015-10-29 11:34;0;0;"Hoje uma colega sofreu assédio sexual no nosso trabalho, não reagiu e se calou. Não estou sabendo lidar com isso. (cont.)";;;;"659740191490514944";https://twitter.com/lineca/status/659740191490514944
figueiredojuris;2015-10-17 09:42;0;0;"No encontro de hoje falaremos sobre "Direito ao trabalho digno e a luta contra o assédio moral" com a… https://instagram.com/p/88GiwcN4h_/";;;;"655363200276373506";https://twitter.com/figueiredojuris/status/655363200276373506
clevercesar;2015-10-08 19:23;0;0;"Assistindo às palestras no projeto CLT 70' - Assédio Moral no Trabalho # iphone5c # natal # rn… https://instagram.com/p/8l98ebzdEN/";;;# # #;"652248081598025728";https://twitter.com/clevercesar/status/652248081598025728
stigmabase;2015-09-22 05:03;0;0;"MWBR - Centro de Referência em Cuiabá resguarda população vulnerável  - Trabalho escravo, assédio sexual,… http://dlvr.it/CDSNcm";;;;"646233295085174784";https://twitter.com/stigmabase/status/646233295085174784
stigmabase;2015-09-21 12:01;0;0;"# Stigmabase | BR - Centro de Referência em Cuiabá resguarda população vulnerável  - Trabalho escravo, assédio… http://dlvr.it/CD6wL5";;;#;"645976167116247041";https://twitter.com/stigmabase/status/645976167116247041
PairsonnalitesU;2015-09-21 10:19;0;0;"# Egaylity - Centro de Referência em Cuiabá resguarda população vulnerável  - Trabalho escravo, assédio sexual,… http://dlvr.it/CD4k4l";;;#;"645950529353347078";https://twitter.com/PairsonnalitesU/status/645950529353347078
stigmabase;2015-09-21 10:19;0;0;"EGAYLiTY : # Egaylity - Centro de Referência em Cuiabá resguarda população vulnerável  - Trabalho escravo, assédio… http://dlvr.it/CD4jFM";;;#;"645950495312379909";https://twitter.com/stigmabase/status/645950495312379909
RebecaReiis;2015-06-25 17:23;0;0;"Assédio no trabalho @ rafaelcuba @UFF - Campus Valonguinho https://instagram.com/p/4XYueuSyyx/";;@ @UFF;;"614167101620797442";https://twitter.com/RebecaReiis/status/614167101620797442
Duffygary;2015-06-15 06:42;0;0;"Metade dos brasileiros já sofreu assédio no trabalho, aponta pesquisa - via @ RafaelBarifouse @ bbcbrasil http://m.bbc.com/portuguese/noticias/2015/06/150610_assedio_trabalho_pesquisa_rb …";;@ @;;"610381939372113920";https://twitter.com/Duffygary/status/610381939372113920
DaySousa1;2015-06-14 10:30;0;0;"Fiz um FOLDER sobre o assédio moral no trabalho";;;;"610076972430020608";https://twitter.com/DaySousa1/status/610076972430020608
vinnypellegrino;2015-05-28 13:44;0;0;"Lendo o ótimo trabalho de conclusão de curso do @ enzopell , intitulado "Assédio moral contra a mulher… https://instagram.com/p/3O5VKLAyzV/";;@;;"603964962009124865";https://twitter.com/vinnypellegrino/status/603964962009124865
pryscilatorres;2015-05-23 11:16;0;0;"Assédio Moral nas Relações de Trabalho dos portadores de Esclerose Múltipla assédio moral contra… https://instagram.com/p/3Bwa1wMdu4/";;;;"602115783934763008";https://twitter.com/pryscilatorres/status/602115783934763008
schulzejenn;2015-04-16 18:34;0;0;"Uma amiga tá sofrendo assédio no trabalho. Parei pra pensar nisso, como proceder?";;;;"588817680402145280";https://twitter.com/schulzejenn/status/588817680402145280
damasiofor;2015-04-05 14:53;0;0;"Assedio moral e os Grupos de Whatsapp no trabalho http://bit.ly/1EuQM58 # AssedioMoral # WhatsApp # DireitoTrabalhistapic.twitter.com/Jp0a3dZurh";;;# # #;"584775907119882241";https://twitter.com/damasiofor/status/584775907119882241
p__a;2015-03-31 08:13;0;1;"# BomDia Agora uma mensagem: "assédio moral no ambiente de trabalho é crime!" OK! @Brapor… https://instagram.com/p/049XHQzPQE/";;@Brapor;#;"582863201676713984";https://twitter.com/p__a/status/582863201676713984
gilmarsmarques;2015-03-29 21:47;0;0;"# fantastico assédio no trabalho";;;#;"582343289275355136";https://twitter.com/gilmarsmarques/status/582343289275355136
vcsefoda;2015-03-29 21:25;0;0;"Tem mina q se sofrer assédio moral no trabalho tem que chegar em casa e agradecer a deus";;;;"582337723861745664";https://twitter.com/vcsefoda/status/582337723861745664
anarodinsky;2015-03-28 06:51;0;0;"Estou ouvindo piadinhas no trabalho porque falei a verdade. Pressão psicológica. Isso não é assédio moral?";;;;"581755402766950400";https://twitter.com/anarodinsky/status/581755402766950400
PepeReale;2015-02-28 15:48;0;1;"@ Arslima @ gugomes1 aqui é trabalho, nada de assedio hahahaa";;@ @;;"571743774101123073";https://twitter.com/PepeReale/status/571743774101123073
AieskaLorraney;2015-02-28 01:10;0;0;"Puta que pariu fazer um resumo de assédio sexual no trabalho";;;;"571522926421389313";https://twitter.com/AieskaLorraney/status/571522926421389313
ProgramadorREAL;2015-02-19 12:27;6;6;"O nome é "assédio moral" RT @ _INFO: Mais da metade dos profissionais de TI sofre bullying no trabalho http://abr.ai/19C5SbU";;@;;"568416667811897344";https://twitter.com/ProgramadorREAL/status/568416667811897344
felipematheusi;2015-02-04 15:52;0;1;"@ tainabia sempre quis ta metido num caso de assedio no trabalho(ser assediado na vdd) , será q meu sonho ta se tornando real??";;@;;"563032456740478976";https://twitter.com/felipematheusi/status/563032456740478976
maluacostaPF;2015-02-04 08:50;0;2;"Pra quem sofre este abuso no trabalho fique atento com as leis :ASSÉDIO NO TRABALHO pic.twitter.com/ff47B7x7Ls";;;;"562926169029627906";https://twitter.com/maluacostaPF/status/562926169029627906
troesch71;2015-01-26 19:34;0;0;"Curso: Assédio Moral no trabalho (@Ordem dos Advogados do Brasil (OAB) - @ cfoab in São Paulo, SP) https://www.swarmapp.com/c/dOaCnaWdywi";;@Ordem @;;"559826856908554241";https://twitter.com/troesch71/status/559826856908554241
mariabitt;2015-01-20 09:36;0;0;"Mãe apoiando filha na denuncia de assédio sexual no trabalho Pedem que todos nojentos sejam denunciados e presos Coragem mulheres <3 <3 0/";;;;"557501984182632448";https://twitter.com/mariabitt/status/557501984182632448
carollimon;2015-01-09 18:09;0;1;"Pq eu ainda tenho que mudar o meu trajeto para o trabalho p não sofrer assédio # PorqueNaoMeCalo";;;#;"553644693805101056";https://twitter.com/carollimon/status/553644693805101056
ClaudiaBelloMd;2015-01-08 15:00;0;0;"RT “ @ CanaldoEnsino: Curso grátis de prevenção ao assédio moral no trabalho. http://bit.ly/1vdmpLY # CursoGratis”";;@;#;"553234698626162690";https://twitter.com/ClaudiaBelloMd/status/553234698626162690
lethiciatemoteo;2015-01-07 14:48;0;0;"“ @ NacaoJuridica: Assédio moral ou violência moral no trabalho não é um fenômeno novo. Pode-se dizer que ele é tão antigo quanto o...";;@;;"552869339167481856";https://twitter.com/lethiciatemoteo/status/552869339167481856
lamonfort;2014-11-25 11:45;0;0;"De hoje!!!! Palestra sobre Assédio Moral nos Ambientes de Trabalho.... tdb… http://instagram.com/p/v0ymRAh8qW/";;;;"537240587376672768";https://twitter.com/lamonfort/status/537240587376672768
brunochapadeiro;2014-10-17 14:12;0;0;"III Seminário sobre Assédio Moral no Trabalho - Ribeirão Preto-SP | Prof. Dr. Roberto Heloani… http://instagram.com/p/uQvRy0ygQu/";;;;"523159538518614016";https://twitter.com/brunochapadeiro/status/523159538518614016
brunochapadeiro;2014-10-17 09:04;0;1;"III Seminário sobre Assédio Moral no Trabalho - Ribeirão Preto-SP | Drª Margarida Barreto @Barão de Mauá http://instagram.com/p/uQMFj_ygVR/";;@Bar;;"523082168214355968";https://twitter.com/brunochapadeiro/status/523082168214355968
Maren_Rique;2014-09-24 17:29;0;0;"@ lBeja não vejo como ser light com temas tipo assédio sexual, estupro, sexismo e afins, bebê. e olhe que sou ator e trabalho com comédia";;@;;"514874399695314944";https://twitter.com/Maren_Rique/status/514874399695314944
amora_flor;2014-09-14 15:22;0;0;"É só prender o cabelo q ja tem engrassadinho me chamando de Chiquinha! Assédio moral no trabalho pode!!?";;;;"511218561013268480";https://twitter.com/amora_flor/status/511218561013268480
loveandempathy;2014-09-13 02:41;0;0;"Sem contar meu trabalho sobre assedio. Não quero mais ler nem ver nada sobre estupro";;;;"510664628406607872";https://twitter.com/loveandempathy/status/510664628406607872
LeoBelcherr;2014-09-09 12:58;0;0;"To com mt calor, o patrao nao ta na base e eu poderia ficar sem camisa, mas as mulheres aqui do trabalho iam ficar de assédio kkkk mt chatas";;;;"509370151549272064";https://twitter.com/LeoBelcherr/status/509370151549272064
anajimenezzz;2014-09-09 11:06;0;0;"O nível de trabalho da prefeitura é tão baixo que tenho uma pasta no outlook chamada assédio moral e ela está ficando bem cheia.";;;;"509342006200774656";https://twitter.com/anajimenezzz/status/509342006200774656
Ruan_AFP;2014-09-08 21:26;0;1;"Como assim, sofrer assédio sexual no trabalho?! Pqp";;;;"509135787305492480";https://twitter.com/Ruan_AFP/status/509135787305492480
WSoaresAdv;2014-08-31 10:51;0;0;"Assédio Moral: Assista o documentário sobre Assédio Moral no Trabalho http://wp.me/p4nesN-fL  via @ wordpressdotcom";;@;;"506076898737524736";https://twitter.com/WSoaresAdv/status/506076898737524736
juliaoanimal;2014-08-31 10:29;1;1;"agosto mais dois policiais federais cometem suicídio por assédio no trabalho, até quando ocorrerá isso? O MP e judiciário devem intervir";;;;"506071189127954432";https://twitter.com/juliaoanimal/status/506071189127954432
LohaneCurty;2014-08-15 14:53;0;0;"é considerado assédio no trabalho se o patrão for gato?";;;;"500339618047623169";https://twitter.com/LohaneCurty/status/500339618047623169
baabibs;2014-08-15 14:52;0;0;"Lembrei de vc falando do Doutor @NatPoltronieri Rt @ mathflix : é considerado assédio no trabalho se o patrão for gato?";;@NatPoltronieri @;;"500339375193219072";https://twitter.com/baabibs/status/500339375193219072
majuavilaa;2014-08-14 13:24;0;0;"Pra q número liga p quem sofre assédio no trabalho????? Kkkkkkkkkk";;;;"499954820292546560";https://twitter.com/majuavilaa/status/499954820292546560
kerolaynelima_;2014-08-08 12:12;0;0;"Ainda tenho que fazer o trabalho de assédio e tal Zzzz...";;;;"497762187470188546";https://twitter.com/kerolaynelima_/status/497762187470188546
davidmontheiro_;2014-07-22 20:13;0;0;"No trabalho... uma enfermeira me pediu um bj agora # Assédio";;;#;"491722815889219586";https://twitter.com/davidmontheiro_/status/491722815889219586
sadilimajr;2014-07-19 14:19;0;0;"Assédio no trabalho! # instadog # work @Por Ai em Porto Alegre http://instagram.com/p/qpAk_oxuqC/";;@Por;# #;"490546482974851073";https://twitter.com/sadilimajr/status/490546482974851073
stigmabase;2014-07-05 10:01;0;0;"BR : Justiça do Trabalho condena UNIRON por assédio homossexual  - O empregado P.G.M., da universidade UNIRON de... http://dlvr.it/6DKpYT";;;;"485408206357659648";https://twitter.com/stigmabase/status/485408206357659648
stigmabase;2014-07-03 13:17;0;0;"BR : Justiça do Trabalho condena UNIRON por assédio homossexual  - O empregado P.G.M., da universidade UNIRON de... http://dlvr.it/6CJPGc";;;;"484732628688306176";https://twitter.com/stigmabase/status/484732628688306176
sophyneza;2014-06-17 20:02;0;0;"" @ PatriciaKogut: Solteiro, Arthur Aguiar estreia em 'Malhação' e fala de assédio: 'Focado no trabalho' http://glo.bo/1ycE0Dd "";;@;;"479036397320699904";https://twitter.com/sophyneza/status/479036397320699904
sophyneza;2014-06-17 19:51;0;0;"Solteiro, Arthur Aguiar estreia em 'Malhação' e fala de assédio: 'Focado no trabalho' - O Globo http://kogut.oglobo.globo.com/noticias-da-tv/noticia/2014/06/solteiro-arthur-aguiar-estreia-em-malhacao-e-fala-de-assedio-focado-no-trabalho.html … via @ PatriciaKogut";;@;;"479033725511274497";https://twitter.com/sophyneza/status/479033725511274497
sophyneza;2014-06-17 19:50;0;0;"" @ PatriciaKogut: Solteiro, Arthur Aguiar estreia em 'Malhação' e fala de assédio: 'Focado no trabalho' http://glo.bo/1ycE0Dd "";;@;;"479033345977106432";https://twitter.com/sophyneza/status/479033345977106432
bibis97;2014-06-17 12:41;0;0;"Solteiro, Arthur Aguiar estreia em 'Malhação' e fala de assédio: 'Focado no trabalho' http://kogut.oglobo.globo.com/noticias-da-tv/noticia/2014/06/solteiro-arthur-aguiar-estreia-em-malhacao-e-fala-de-assedio-focado-no-trabalho.html … via @ PatriciaKogut";;@;;"478925323804102657";https://twitter.com/bibis97/status/478925323804102657
fcaguiarthurpe;2014-06-17 12:02;0;0;"“ @ PatriciaKogut: Solteiro, Arthur Aguiar estreia em 'Malhação' e fala de assédio: 'Focado no trabalho' http://glo.bo/1ycE0Dd ”";;@;;"478915472369672192";https://twitter.com/fcaguiarthurpe/status/478915472369672192
augustousado;2014-06-17 11:55;0;0;"" @ PatriciaKogut: Solteiro, Arthur Aguiar estreia em 'Malhação' e fala de assédio: 'Focado no trabalho' http://glo.bo/1ycE0Dd "";;@;;"478913930681921537";https://twitter.com/augustousado/status/478913930681921537
_lucianosalles;2014-06-06 07:02;0;0;"" @ Estadao: Está sendo vítima de assédio no trabalho? Veja o que fazer http://oesta.do/1kMkSS7  pic.twitter.com/qD4QXwau4x"";;@;;"474853951360466944";https://twitter.com/_lucianosalles/status/474853951360466944
chicoh1981;2014-06-05 21:19;0;0;"CC @_celitah RT @ Estadao: Está sendo vítima de assédio no trabalho? Veja o que fazer http://oesta.do/1kMkSS7 pic.twitter.com/vgy6kzsLY5";;@_celitah @;;"474707068289814528";https://twitter.com/chicoh1981/status/474707068289814528
Natalimaa;2014-06-03 15:23;0;0;"Como lidar com o assédio dos senhores do meu trabalho?";;;;"473892861940092928";https://twitter.com/Natalimaa/status/473892861940092928
Viegaskrolina;2014-05-21 20:51;0;0;"Direito cinema, palestra sobre assédio moral dentro da relação de trabalho. :) http://4sq.com/1juoCeM";;;;"469264355234947073";https://twitter.com/Viegaskrolina/status/469264355234947073
